,author_average_rating,author_gender,author_name,book_average_rating,book_title,genre_1,pages,publish_date,score
19201,4.02,male,"C.L. Moore
",3.78,"
      Jirel of Joiry
",Fantasy,212,1934,383
19203,4.14,male,"Will Jordan
",4.1,"
      Redemption
",Thriller,560,2012,400
19204,3.97,female,"L.A. Banks
",3.77,"
      Bad Blood
",Fantasy,342,2007,446
19205,4.38,female,"Caroline Peckham
",4.16,"
      V Games
",Horror,414,2017,500
19206,3.27,male,"C.E. Grundler
",3.2,"
      Last Exit In New Jersey
",Uncategorized,472,2010,400
19207,3.73,male,"Kelly Meding
",3.58,"
      Three Days to Dead
",Fantasy,405,2009,521
19208,3.98,male,"Seeley James
",3.64,"
      The Geneva Decision
",Thriller,282,2012,688
19209,3.85,male,"D.D. Barant
",3.67,"
      Dying Bites
",Fantasy,304,2009,892
19210,3.93,male,"Kelly Gay
",3.74,"
      The Better Part of Darkness
",Fantasy,394,2009,956
19212,4.26,female,"Shannon McRoberts
",4.34,"
      The Daughter of Ares Chronicles:  The Complete Trilogy
",Fantasy,320,2012,3900
19214,4.05,male,"أيمن العتوم
",4.35,"
      يسمعون حسيسها
",Uncategorized,365,2012,980
19231,3.96,female,"Barbara Freethy
",3.86,"
      Don't Say a Word
",Romance,396,1998,269
19232,3.87,male,"Stuart Woods
",3.84,"
      Doing Hard Time
",Thriller,320,2013,316
19233,4.02,male,"Nelson DeMille
",3.35,"
      The Quest
",Uncategorized,458,1975,351
19234,4.16,male,"Brad Thor
",4.13,"
      Hidden Order
",Thriller,377,2013,388
19235,3.99,female,"J.A. Jance
",4.16,"
      Second Watch
",Thriller,340,2013,394
19237,3.77,female,"Lisa Scottoline
",3.74,"
      Don't Go
",Uncategorized,374,2013,408
19238,3.89,male,"Steve Berry
",3.96,"
      The King's Deception
",Uncategorized,409,2013,407
19239,3.9,female,"Sandra Brown
",3.99,"
      Mirror Image
",Romance,448,1990,443
19240,4.06,male,"David Baldacci
",4.06,"
      King and Maxwell
",Thriller,419,2013,450
19241,3.69,male,"Melvin Burgess
",3.28,"
      Doing It
",Young,326,2003,854
19243,3.76,female,"Anne Stuart
",3.81,"
      Cold As Ice
",Romance,360,2006,1768
19244,4.13,female,"Catherine Stovall
",4.53,"
      Fearful Day: Voices of Hell Prequel
",Horror,22,2013,556
19246,4.15,female,"L. Filloon
",4.07,"
      The Binding
",Fantasy,279,2011,569
19247,4.06,male,"T.A. Uner
",4.47,"
      The Leopard Stratagem
",Historical,429,2014,100
19250,3.73,female,"Lisa Worrall
",3.78,"
      Always Hope
",Romance,165,2012,1022
19251,3.6,male,"Serena Yates
",3.74,"
      The Solstice Mistletoe Effect
",Romance,126,2010,1046
19252,4.24,female,"K.M. Golland
",4.18,"
      Temptation
",Romance,182,2012,597
19253,3.82,female,"Mary Higgins Clark
",3.72,"
      Daddy's Gone A Hunting
",Thriller,338,2013,779
19254,3.8,female,"Lisa Collicutt
",3.8,"
      The Gathering Darkness
",Romance,320,2012,594
19255,3.75,male,"J.M. Cartwright
",3.76,"
      A Change of Tune
",Romance,373,2010,1053
19256,4.01,male,"Don Zolidis
",4.15,"
      The Seven Torments of Amy and Craig
",Young,352,2018,480
19257,3.98,female,"Donna K. Childree
",3.98,"
      Broken Point
",Young,236,2013,600
19258,4.48,male,"Sally Slayer
",4.45,"
      The Dragon's Portal
",Fantasy,116,2013,600
19259,4.01,male,"Rob J. Hayes
",3.88,"
      The Heresy Within
",Fantasy,526,2014,186
19260,3.91,male,"Mark T. Barnes
",4.26,"
      The Pillars of Sand
",Fantasy,488,2014,183
19261,3.97,male,"Anyta Sunday
",3.72,"
      St-st-stuffed
",Romance,291,2012,1121
19262,4.02,female,"Jennifer Malone Wright
",4.0,"
      The Vampire Hunter's Daughter:  Complete Collection
",Horror,220,2012,632
19263,3.93,female,"Carol Berg
",4.09,"
      Dust and Light
",Fantasy,464,2014,186
19264,3.94,female,"Alexia Purdy
",4.11,"
      Disarming
",Horror,243,2012,624
19265,3.25,female,"Shawn Bailey
",3.38,"
      Nanny Dearest
",Romance,117,2012,1250
19266,3.83,male,"Carl Hiaasen
",3.68,"
      Bad Monkey
",Uncategorized,317,2013,1173
19267,3.71,male,"Snorri Kristjansson
",3.79,"
      Blood Will Follow
",Fantasy,308,2014,196
19269,3.87,male,"Brad Meltzer
",3.82,"
      The Fifth Assassin
",Uncategorized,436,2013,1190
19272,3.71,female,"Fae Sutherland
",3.91,"
      The Gladiator's Master
",Romance,244,2011,1304
19273,4.16,female,"Theresa M. Jones
",3.75,"
      Power
",Romance,298,nan,682
19274,4.2,female,"Kristee Ravan
",4.16,"
      The Cinderella Theorem
",Fantasy,391,2014,197
19275,4.01,male,"Jeffrey Archer
",3.97,"
      Best Kept Secret
",Uncategorized,373,2013,1210
19277,4.44,male,"Jim    West
",4.38,"
      Libellus de Numeros
",Fantasy,383,2014,200
19278,3.84,female,"Poppy Dennison
",3.74,"
      Mind Magic
",Romance,200,2012,1388
19279,4.0,female,"Kallysten
",4.09,"
      Fangs and Lullabies
",Romance,310,2011,1413
19280,3.94,male,"Diane  Adams
",4.05,"
      Last First Kiss
",Romance,275,2014,1469
19281,4.19,male,"Daniel Silva
",4.11,"
      The English Girl
",Uncategorized,482,2013,1825
19282,4.05,female,"Julieanne Lynch
",3.78,"
      Within the Shadows
",Horror,205,2011,849
19283,3.63,male,"Andy Remic
",3.89,"
      The White Towers
",Fantasy,460,2014,291
19284,3.58,female,"Jade Archer
",3.65,"
      Sandpipers' Secrets
",Romance,137,2011,1605
19286,4.09,female,"Lisa Gardner
",4.06,"
      Touch & Go
",Thriller,423,2013,2287
19287,3.47,female,"Amanda Young
",3.54,"
      Inestimable Blessings
",Romance,149,2010,1711
19288,3.54,male,"Den Patrick
",3.31,"
      The Boy with the Porcelain Blade
",Fantasy,336,2014,376
19289,4.11,female,"Wen Spencer
",4.27,"
      Wood Sprites
",Fantasy,496,2014,395
19290,4.16,male,"Lucian Barnes
",4.47,"
      Outpost 13
",Horror,242,2013,999
19291,3.99,female,"Robert Galbraith
",3.85,"
      The Cuckoo's Calling
",Thriller,455,2013,3458
19294,3.53,male,"Mazarkis Williams
",3.76,"
      The Tower Broken
",Fantasy,408,2013,469
19295,4.17,male,"Alexey Pehov
",4.14,"
      Chasers of the Wind
",Fantasy,400,2005,471
19296,3.84,male,"Mark Smylie
",3.41,"
      The Barrow
",Fantasy,587,2014,480
19298,3.47,male,"Brian Ruckley
",3.71,"
      The Free
",Fantasy,446,2014,485
19301,3.9,female,"Lainy Lane
",3.59,"
      Field of Innocence
",Fantasy,390,2013,1381
19303,3.71,male,"Richard  Ford
",3.89,"
      The Shattered Crown
",Fantasy,392,2014,556
19304,4.14,female,"Kary Rader
",4.19,"
      A Taylor-Made Life
",Young,216,2013,1490
19305,4.06,female,"Joanne Hall
",4.23,"
      Nomad
",Fantasy,350,2014,594
19307,3.94,male,"Graham Austin-King
",3.66,"
      Fae: The Wild Hunt
",Fantasy,445,2014,599
19310,3.58,female,"Khelsey Jackson
",3.95,"
      First Bite
",Young,35,2013,1526
19313,4.0,male,"Max Gladstone
",4.12,"
      Full Fathom Five
",Fantasy,382,2014,863
19315,4.28,male,"Sammy H.K. Smith
",4.24,"
      In Search of Gods and Heroes
",Fantasy,420,2014,894
19318,3.75,male,"Jeff Salyards
",3.52,"
      Scourge of the Betrayer
",Fantasy,320,2012,949
19324,4.27,male,"Bryan W. Dull
",4.12,"
      Solstice
",Horror,132,2011,2024
19330,4.45,female,"Kylie Price
",4.44,"
      Wings of Vengeance
",Romance,296,2012,2500
19332,4.05,female,"Katherine Addison
",4.05,"
      The Goblin Emperor
",Fantasy,446,2014,2465
19338,4.3,male,"John Gwynne
",4.37,"
      Valour
",Fantasy,640,2014,7352
19368,4.12,female,"Amy Patrick
",3.92,"
      Hidden Deep
",Fantasy,319,2015,478
19393,4.14,male,"A.L. Butcher
",4.5,"
      The Shining Citadel
",Fantasy,313,2013,587
19400,3.67,male,"Leigh Evans
",3.55,"
      The Trouble With Fate
",Fantasy,344,2012,667
19423,3.71,female,"D.L. McDermott
",3.56,"
      Cold Iron
",Romance,381,2014,1341
19434,3.8,female,"Sandy Williams
",3.75,"
      The Shadow Reader
",Fantasy,307,2011,1900
19436,4.23,female,"Elizabeth   Hunter
",4.24,"
      This Same Earth
",Fantasy,420,nan,293
19438,3.94,male,"Brett J. Talley
",3.95,"
      That Which Should Not Be
",Horror,260,2011,294
19439,3.68,male,"Nick Cave
",3.87,"
      And the Ass Saw the Angel
",Horror,320,1989,295
19443,3.73,male,"Taryn Browning
",3.8,"
      Dark Seeker
",Fantasy,298,2011,298
19444,3.68,male,"R.A. Gates
",3.7,"
      Pucker Up
",Fantasy,220,2012,299
19448,3.76,male,"Johan Harstad
",3.61,"
      172 Hours on the Moon
",Young,368,2008,300
19449,3.72,female,"Carolyn Crane
",3.49,"
      Mind Games
",Fantasy,371,2010,393
19450,3.72,male,"Suzanne McLeod
",3.61,"
      The Sweet Scent of Blood
",Fantasy,363,2008,394
19451,3.92,male,"David Litwack
",3.81,"
      There Comes a Prophet
",Fantasy,282,2012,394
19452,3.99,female,"Maria E. Schneider
",3.82,"
      Under Witch Moon
",Fantasy,273,2010,398
19453,4.22,female,"Robyn Roze
",4.06,"
      Chain of Title
",Romance,356,2013,400
19454,3.77,female,"Caroline Hanson
",3.76,"
      Love is Darkness
",Horror,323,2011,481
19455,3.94,female,"Sierra Dean
",3.79,"
      Something Secret This Way Comes
",Fantasy,264,2011,496
19456,4.05,female,"Helen Boswell
",4.05,"
      Mythology
",Young,418,2012,495
19457,3.81,female,"Aurelia B. Rowl
",3.67,"
      Popping the Cherry
",Young,278,2013,295
19458,4.22,female,"Wendy S. Russo
",4.22,"
      January Black
",Fantasy,336,2013,494
19459,4.24,female,"Jennifer Szewczuk
",4.3,"
      Fuzzy Green Things
",Uncategorized,130,2013,495
19460,4.19,male,"Kaitlyn Oruska
",4.2,"
      The Heart of a Girl
",Young,339,2013,297
19461,3.62,female,"Annie Brewer
",3.7,"
      Choices
",Young,368,2012,297
19462,3.89,female,"Anna Fienberg
",3.62,"
      Borrowed Light
",Young,288,1999,343
19463,3.75,male,"Michael Cart
",3.47,"
      Love & Sex: Ten Stories of Truth
",Young,225,2001,359
19464,3.87,female,"J. Elizabeth Hill
",3.81,"
      Bound
",Fantasy,368,2012,792
19465,3.87,female,"Melody Carlson
",4.03,"
      It's My Life
",Young,256,2000,391
19466,4.0,female,"Antonia Michaelis
",4.08,"
      The Storyteller
",Young,402,2011,1292
19467,4.13,male,"Su Williams
",4.07,"
      Dream Weaver
",Young,193,2013,1242
19468,3.3,male,"Lauren Strasnick
",3.44,"
      Nothing Like You
",Young,224,2009,399
19469,3.79,male,"Ann Head
",3.79,"
      Mr. and Mrs. Bo Jo Jones
",Young,208,1967,451
19471,4.25,female,"Maer Wilson
",4.17,"
      Relics
",Fantasy,294,2013,2179
19472,3.62,male,"Kerry Cohen
",3.62,"
      Easy
",Young,176,2006,525
19473,4.08,female,"S.R. Mallery
",3.95,"
      Unexpected Gifts
",Historical,382,2013,2773
19474,3.7,male,"Maria Rachel Hooley
",3.68,"
      October Breezes
",Young,262,2009,553
19475,4.05,female,"Courtney Vail
",3.99,"
      Kings & Queens
",Thriller,328,2011,3051
19477,4.48,female,"Emily  Williams
",4.55,"
      Letters to Eloise
",Contemporary,293,2017,599
19478,4.04,female,"Connie Rose Porter
",4.18,"
      Imani All Mine
",Young,224,1999,639
19479,3.7,female,"Berlie Doherty
",3.4,"
      Dear Nobody
",Young,160,1991,661
19480,3.63,male,"Rachel Vail
",3.15,"
      You, Maybe: The Profound Asymmetry of Love in High School
",Young,224,2006,661
19481,3.51,male,"R.A. Nelson
",3.38,"
      Teach Me
",Young,272,2007,697
19482,3.85,female,"Margaret Wild
",3.38,"
      One Night
",Young,236,2004,912
19483,3.79,female,"Laura Ruby
",3.67,"
      Good Girls
",Young,274,2006,1136
19484,3.76,male,"Serena Robar
",3.76,"
      Giving Up the V
",Young,272,2009,1138
19485,3.79,female,"Margaret Bechard
",3.85,"
      Hanging on to Max
",Young,204,2001,1513
19486,3.91,female,"Holly Cupala
",3.75,"
      Tell Me a Secret
",Young,320,2010,1154
19487,3.45,male,"Kristen Tracy
",3.47,"
      Lost It
",Young,276,2007,1442
19488,3.92,female,"Laura  Mae
",3.96,"
      Fliers
",Fantasy,224,2018,383
19490,4.32,male,"Shon Mehta
",4.3,"
      The Timingila
",Fantasy,258,2018,398
19491,4.24,male,"Ingrid  Palmer
",4.24,"
      All Out of Pretty
",Young,350,2018,373
19492,4.45,male,"Scarlett Kol
",4.41,"
      Mercury Rises
",Young,310,2018,398
19493,3.17,female,"A.B. Rutledge
",3.17,"
      Miles Away from You
",Young,272,2018,462
19494,3.91,female,"Laura E. Weymouth
",3.9,"
      The Light Between Worlds
",Fantasy,320,2018,540
19495,4.02,male,"Margot McGovern
",4.04,"
      Neverland
",Contemporary,336,2018,469
19496,3.76,male,"Rebecca Sky
",3.77,"
      Arrowheart
",Young,384,2018,485
19499,3.34,male,"Shawn Sarles
",3.34,"
      Campfire
",Horror,304,2018,553
19500,3.97,male,"Miranda Asebedo
",3.97,"
      The Deepest Roots
",Fantasy,320,2018,686
19501,3.7,female,"Anica Mrose Rissi
",3.38,"
      Always Forever Maybe
",Contemporary,256,2018,710
19502,3.1,female,"Tiffany Brownlee
",3.1,"
      Wrong in All the Right Ways: A Novel
",Young,336,2018,711
19503,4.21,female,"Laura Steven
",4.21,"
      The Exact Opposite of Okay
",Contemporary,337,2018,787
19507,3.75,female,"Amelia Brunskill
",3.75,"
      The Window
",Thriller,352,2018,916
19508,3.82,female,"Ashley Woodfolk
",3.82,"
      The Beauty That Remains
",Young,352,2018,944
19509,3.95,female,"Jessica Bayliss
",3.72,"
      Ten After Closing
",Young,328,2018,888
19510,4.19,male,"Mark Oshiro
",4.12,"
      Anger Is a Gift
",Young,463,2018,1034
19511,4.09,female,"Amber Lynn Natusch
",4.1,"
      Dare You to Lie
",Thriller,351,2018,1044
19512,3.71,female,"Lindsay Champion
",3.71,"
      Someday, Somewhere
",Contemporary,280,2018,1095
19513,3.69,female,"Sarah Henning
",3.69,"
      Sea Witch
",Fantasy,368,2018,1475
19514,3.65,female,"Deborah Schaumberg
",3.65,"
      The Tombs
",Fantasy,448,2018,1285
19515,3.85,female,"Erin  Callahan
",3.96,"
      The Art of Escaping
",Young,320,2018,1389
19516,3.96,female,"Lianne Oelke
",3.96,"
      Nice Try, Jane Sinner
",Contemporary,420,2018,1483
19518,3.94,female,"T.E. Carter
",3.94,"
      I Stop Somewhere
",Young,320,2018,1504
19519,4.75,female,"Kester Grant
",4.75,"
      A Court of Miracles
",Fantasy,464,2nd,1504
19520,3.49,female,"Britta Lundin
",3.49,"
      Ship It
",Young,384,2018,1629
19521,3.54,female,"Jaime Questell
",3.54,"
      By a Charm and a Curse
",Fantasy,300,2018,1529
19522,4.02,female,"Demetra Brodsky
",4.02,"
      Dive Smack
",Young,336,2018,1600
19523,3.57,male,"Amelinda Bérubé
",3.57,"
      The Dark Beneath the Ice
",Horror,320,2018,1681
19524,3.64,female,"Nisha Sharma
",3.64,"
      My So-Called Bollywood Life
",Young,296,2018,1655
19525,3.97,female,"Joanna Ruth Meyer
",3.93,"
      Beneath the Haunting Sea
",Fantasy,400,2018,1857
19526,3.84,female,"Jessica Leake
",3.84,"
      Beyond a Darkened Shore
",Fantasy,435,2018,1945
19527,3.91,male,"Laura Sebastian
",3.9,"
      Ash Princess
",Fantasy,432,2018,2530
19528,3.92,male,"Jay Coles
",3.89,"
      Tyler Johnson Was Here
",Young,299,2018,2861
19529,4.02,female,"Rebecca   Ross
",4.02,"
      The Queen's Rising
",Fantasy,464,2018,2143
19530,4.07,female,"Rebecca Schaeffer
",4.06,"
      Not Even Bones
",Fantasy,368,2018,2895
19531,3.98,male,"Matt Haig
",3.88,"
      Samuel Blink and the Forbidden Forest
",Fantasy,316,2006,374
19533,3.72,female,"Kit Frick
",3.68,"
      See All the Stars
",Young,320,2018,2899
19534,3.63,female,"Bree Barton
",3.63,"
      Heart of Thorns
",Fantasy,464,2018,3122
19535,4.0,male,"Gordon Korman
",4.1,"
      Framed
",Thriller,240,2010,385
19537,3.67,male,"Annie Sullivan
",3.67,"
      A Touch of Gold
",Fantasy,313,2018,3247
19539,4.16,female,"Emily X.R. Pan
",4.16,"
      The Astonishing Color of After
",Young,462,2018,3426
19541,4.03,male,"Kevin McLeod
",3.92,"
      The Viking's Apprentice
",Fantasy,125,2013,398
19542,4.6,female,"Julien Jamar
",4.57,"
      The Namarielle (Chronicles of Lashai Book 1)
",Fantasy,349,2018,4000
19543,3.85,female,"Sara  Holland
",3.87,"
      Everless
",Fantasy,362,2018,6579
19544,3.82,female,"Shea Ernshaw
",3.82,"
      The Wicked Deep
",Fantasy,310,2018,5277
19545,3.84,female,"Natasha S. Brown
",4.36,"
      An Unfortunate Beginning
",Fantasy,210,2013,500
19547,3.76,male,"Blue Balliett
",3.72,"
      Chasing Vermeer
",Thriller,254,2004,552
19549,3.92,female,"Jean Craighead George
",4.05,"
      My Side of the Mountain
",Uncategorized,192,1959,637
19550,3.93,male,"Rodman Philbrick
",4.0,"
      Freak the Mighty
",Young,169,1993,660
19552,4.05,male,"Brian Selznick
",4.24,"
      The Invention of Hugo Cabret
",Historical,525,2007,2489
19554,3.89,male,"Frank Beddor
",3.93,"
      The Looking Glass Wars
",Fantasy,364,2004,550
19556,3.75,female,"Fran Cannon Slayton
",3.77,"
      When the Whistle Blows
",Historical,162,2009,601
19557,3.95,female,"Pamela K. Kinney
",3.68,"
      Haunted Virginia: Legends, Myths, and True Tales
",Horror,256,2009,954
19559,3.97,female,"Gillian Summers
",4.08,"
      The Secret of the Dread Forest
",Fantasy,281,2009,817
19563,4.15,male,"Henry H. Neff
",4.1,"
      The Fiend and the Forge
",Fantasy,547,2010,1170
19565,3.89,male,"Kekla Magoon
",4.06,"
      The Rock and the River
",Historical,304,2009,1340
19566,3.94,female,"Kate Constable
",4.09,"
      Cicada Summer
",Uncategorized,192,2009,1574
19570,4.0,female,"Sasha Summers
",4.07,"
      For the Love of Hades
",Fantasy,301,nan,8869
19571,3.72,female,"Clemence McLaren
",3.9,"
      Aphrodite's Blessings: Love Stories from the Greek Myths
",Fantasy,208,2002,941
19572,3.94,female,"Lynne Ewing
",3.95,"
      The Secret Scroll
",Young,268,2001,556
19573,3.78,male,"Thorne Smith
",3.86,"
      The Night Life of the Gods
",Fantasy,320,1931,586
19574,3.78,female,"Tellulah Darling
",3.72,"
      My Ex From Hell
",Fantasy,272,2013,640
19575,3.91,female,"Carolyn Hennesy
",4.13,"
      Pandora Gets Heart
",Fantasy,260,2010,723
19576,3.42,male,"Marie Phillips
",3.39,"
      Gods Behaving Badly
",Uncategorized,293,2007,1435
19578,3.65,female,"Adèle Geras
",3.7,"
      Troy
",Historical,358,2000,1861
19579,3.82,male,"Alan Dean Foster
",3.87,"
      Clash of the Titans
",Fantasy,304,1981,1950
19582,3.93,female,"Rosemary Sutcliff
",3.92,"
      Black Ships Before Troy
",Historical,128,1993,2282
19585,3.96,male,"Kaitlin Bevis
",3.86,"
      Persephone
",Fantasy,194,2012,4284
19591,4.3,male,"Elisa E. Enzo
",4.3,"
      Court of Asphodels
",Fantasy,321,2015,4514
19596,3.84,male,"Poul Anderson
",3.57,"
      A Midsummer Tempest
",Fantasy,318,1974,397
19598,3.82,female,"Iris Murdoch
",3.74,"
      A Severed Head
",Uncategorized,204,1961,593
19600,3.91,male,"Colum McCann
",3.94,"
      Let the Great World Spin
",Uncategorized,351,2009,608
19603,3.63,female,"Emily Whitman
",3.72,"
      Radiant Darkness
",Fantasy,274,2009,9431
19604,3.53,female,"Nuala O'Faolain
",3.55,"
      My Dream of You
",Uncategorized,544,2001,603
19605,3.85,male,"Stuart Neville
",3.89,"
      The Ghosts of Belfast
",Thriller,336,2009,623
19606,3.5,male,"Benjamin Black
",3.47,"
      Christine Falls
",Thriller,340,by,645
19607,4.02,male,"Patrick Taylor
",3.87,"
      An Irish Country Doctor
",Uncategorized,351,2004,686
19613,4.05,male,"Frank O'Connor
",4.29,"
      Collected Stories
",Short Stories,720,1966,813
19617,3.77,female,"Marian Keyes
",3.94,"
      Rachel's Holiday
",Romance,578,1997,921
19620,3.68,male,"Colm Tóibín
",3.65,"
      Brooklyn
",Uncategorized,262,2009,995
19626,3.71,male,"J.P. Donleavy
",3.66,"
      The Ginger Man
",Uncategorized,352,1955,1200
19630,3.9,male,"Maddy Lederman
",3.9,"
      Edna in the Desert
",Uncategorized,184,2013,300
19631,3.99,male,"Randy Richardson
",4.06,"
      Cheeseland
",Young,194,2012,300
19632,3.7,female,"Sandra Cisneros
",3.61,"
      The House on Mango Street
",Uncategorized,110,1984,333
19633,3.9,male,"Richard Russo
",4.03,"
      The Risk Pool
",Uncategorized,479,1988,341
19640,3.59,male,"D.H. Lawrence
",3.62,"
      Sons and Lovers
",Classics,654,1913,414
19643,3.75,male,"Joseph O'Connor
",3.98,"
      Star of the Sea
",Historical,432,2004,2064
19648,3.76,female,"Amber Kizer
",3.94,"
      Wildcat Fireflies
",Young,508,2011,840
19650,3.87,female,"Dale M. Kushner
",3.86,"
      The Conditions of Love
",Uncategorized,384,2013,500
19654,3.9,male,"Shalini Boland
",3.71,"
      Hidden
",Horror,432,2011,595
19660,4.05,male,"Craig Silvey
",4.08,"
      Jasper Jones
",Young,299,2009,679
19668,3.93,male,"Joe R. Lansdale
",4.15,"
      The Bottoms
",Thriller,328,2000,1138
19674,3.57,male,"John Knowles
",3.57,"
      A Separate Peace
",Classics,208,1959,1499
19678,4.1,male,"Robert R. McCammon
",4.34,"
      Boy's Life
",Horror,580,1991,1861
19695,4.5,male,"Mohammed Massoud Morsi
",4.33,"
      What is Past is Dead
",Uncategorized,54,2016,298
19696,4.05,female,"Shereen Malherbe
",4.05,"
      Jasmine Falling
",Uncategorized,158,2015,300
